+0.000000	-50.000000	-0.013715	-0.000008
+0.000000	-49.975586	-0.013718	-0.000008
+0.000000	-49.951172	-0.013726	-0.000008
+0.000000	-49.926758	-0.013733	-0.000008
+0.000000	-49.902344	-0.013741	-0.000008
+0.000000	-49.877930	-0.013748	-0.000008
+0.000000	-49.853516	-0.013757	-0.000008
+0.000000	-49.829102	-0.013764	-0.000008
+0.000000	-49.804688	-0.013773	-0.000008
+0.000000	-49.780273	-0.013780	-0.000008
+0.000000	-49.755859	-0.013789	-0.000009
+0.000000	-49.731445	-0.013796	-0.000009
+0.000000	-49.707031	-0.013805	-0.000009
+0.000000	-49.682617	-0.013813	-0.000009
+0.000000	-49.658203	-0.013821	-0.000009
+0.000000	-49.633789	-0.013829	-0.000009
+0.000000	-49.609375	-0.013837	-0.000009
+0.000000	-49.584961	-0.013846	-0.000009
+0.000000	-49.560547	-0.013854	-0.000009
+0.000000	-49.536133	-0.013862	-0.000009
+0.000000	-49.511719	-0.013870	-0.000009
+0.000000	-49.487305	-0.013879	-0.000009
+0.000000	-49.462891	-0.013887	-0.000009
+0.000000	-49.438477	-0.013895	-0.000009
+0.000000	-49.414062	-0.013904	-0.000009
+0.000000	-49.389648	-0.013912	-0.000009
+0.000000	-49.365234	-0.013920	-0.000009
+0.000000	-49.340820	-0.013929	-0.000009
+0.000000	-49.316406	-0.013937	-0.000009
+0.000000	-49.291992	-0.013946	-0.000010
+0.000000	-49.267578	-0.013954	-0.000010
+0.000000	-49.243164	-0.013962	-0.000010
+0.000000	-49.218750	-0.013971	-0.000010
+0.000000	-49.194336	-0.013979	-0.000010
+0.000000	-49.169922	-0.013988	-0.000010
+0.000000	-49.145508	-0.013996	-0.000010
+0.000000	-49.121094	-0.014005	-0.000010
+0.000000	-49.096680	-0.014013	-0.000010
+0.000000	-49.072266	-0.014022	-0.000010
+0.000000	-49.047852	-0.014030	-0.000010
+0.000000	-49.023438	-0.014039	-0.000010
+0.000000	-48.999023	-0.014047	-0.000010
+0.000000	-48.974609	-0.014056	-0.000010
+0.000000	-48.950195	-0.014065	-0.000010
+0.000000	-48.925781	-0.014073	-0.000010
+0.000000	-48.901367	-0.014082	-0.000010
+0.000000	-48.876953	-0.014090	-0.000010
+0.000000	-48.852539	-0.014099	-0.000011
+0.000000	-48.828125	-0.014108	-0.000011
+0.000000	-48.803711	-0.014116	-0.000011
+0.000000	-48.779297	-0.014125	-0.000011
+0.000000	-48.754883	-0.014134	-0.000011
+0.000000	-48.730469	-0.014142	-0.000011
+0.000000	-48.706055	-0.014151	-0.000011
+0.000000	-48.681641	-0.014160	-0.000011
+0.000000	-48.657227	-0.014168	-0.000011
